time,mouse_dx,mouse_dy,mouse_scroll
2021-02-01T17:29:04.238,0,0,0
2021-02-01T17:29:04.243,0,0,0
2021-02-01T17:29:04.247,0,0,0
2021-02-01T17:29:04.253,0,0,0
2021-02-01T17:29:04.256,0,0,0
2021-02-01T17:29:04.260,0,0,0
2021-02-01T17:29:04.266,0,0,0
2021-02-01T17:29:04.269,0,0,0
2021-02-01T17:29:04.273,0,0,0
2021-02-01T17:29:04.276,0,0,0
2021-02-01T17:29:04.280,0,0,0
2021-02-01T17:29:04.284,0,0,0
2021-02-01T17:29:04.288,0,0,0
2021-02-01T17:29:04.294,0,0,0
2021-02-01T17:29:04.296,0,0,0
2021-02-01T17:29:04.301,0,0,0
2021-02-01T17:29:04.304,0,0,0
2021-02-01T17:29:04.308,0,0,0
2021-02-01T17:29:04.312,0,0,0
2021-02-01T17:29:04.316,0,0,0
2021-02-01T17:29:04.323,0,0,0
2021-02-01T17:29:04.326,0,0,0
2021-02-01T17:29:04.330,0,0,0
2021-02-01T17:29:04.334,0,0,0
2021-02-01T17:29:04.337,0,0,0
2021-02-01T17:29:04.341,0,0,0
2021-02-01T17:29:04.345,0,0,0
2021-02-01T17:29:04.351,0,0,0
2021-02-01T17:29:04.354,0,0,0
2021-02-01T17:29:04.358,0,0,0
2021-02-01T17:29:04.362,0,0,0
2021-02-01T17:29:04.366,0,0,0
2021-02-01T17:29:04.370,0,0,0
2021-02-01T17:29:04.374,0,0,0
2021-02-01T17:29:04.379,0,0,0
2021-02-01T17:29:04.385,0,0,0
2021-02-01T17:29:04.389,0,0,0
2021-02-01T17:29:04.392,0,0,0
2021-02-01T17:29:04.396,0,0,0
2021-02-01T17:29:04.404,0,0,0
2021-02-01T17:29:04.406,0,0,0
2021-02-01T17:29:04.409,0,0,0
2021-02-01T17:29:04.413,0,0,0
2021-02-01T17:29:04.418,0,0,0
2021-02-01T17:29:04.421,0,0,0
2021-02-01T17:29:04.425,0,0,0
2021-02-01T17:29:04.429,0,0,0
2021-02-01T17:29:04.436,0,0,0
2021-02-01T17:29:04.439,0,0,0
2021-02-01T17:29:04.443,0,0,0
2021-02-01T17:29:04.447,0,0,0
2021-02-01T17:29:04.451,0,0,0
2021-02-01T17:29:04.455,0,0,0
2021-02-01T17:29:04.459,0,0,0
2021-02-01T17:29:04.463,0,0,0
2021-02-01T17:29:04.468,0,0,0
2021-02-01T17:29:04.471,0,0,0
2021-02-01T17:29:04.475,0,0,0
2021-02-01T17:29:04.479,0,0,0
2021-02-01T17:29:04.483,0,0,0
2021-02-01T17:29:04.489,0,0,0
2021-02-01T17:29:04.492,0,0,0
2021-02-01T17:29:04.496,0,0,0
2021-02-01T17:29:04.500,0,0,0
2021-02-01T17:29:04.504,0,0,0
2021-02-01T17:29:04.508,0,0,0
2021-02-01T17:29:04.514,0,0,0
2021-02-01T17:29:04.517,0,0,0
2021-02-01T17:29:04.521,0,0,0
2021-02-01T17:29:04.525,0,0,0
2021-02-01T17:29:04.529,0,0,0
2021-02-01T17:29:04.533,0,0,0
2021-02-01T17:29:04.537,0,0,0
2021-02-01T17:29:04.541,0,0,0
2021-02-01T17:29:04.545,0,0,0
2021-02-01T17:29:04.550,0,0,0
2021-02-01T17:29:04.554,0,0,0
2021-02-01T17:29:04.559,0,0,0
2021-02-01T17:29:04.562,0,0,0
2021-02-01T17:29:04.566,0,0,0
2021-02-01T17:29:04.574,0,0,0
2021-02-01T17:29:04.577,0,0,0
2021-02-01T17:29:04.580,0,0,0
2021-02-01T17:29:04.586,0,0,0
2021-02-01T17:29:04.589,0,0,0
2021-02-01T17:29:04.593,0,0,0
2021-02-01T17:29:04.598,0,0,0
2021-02-01T17:29:04.602,0,0,0
2021-02-01T17:29:04.605,0,0,0
2021-02-01T17:29:04.610,0,0,0
2021-02-01T17:29:04.613,0,0,0
2021-02-01T17:29:04.617,0,0,0
2021-02-01T17:29:04.621,0,0,0
2021-02-01T17:29:04.627,0,0,0
2021-02-01T17:29:04.631,0,0,0
2021-02-01T17:29:04.636,0,0,0
2021-02-01T17:29:04.639,0,0,0
2021-02-01T17:29:04.643,0,0,0
2021-02-01T17:29:04.647,0,0,0
2021-02-01T17:29:04.653,0,0,0
2021-02-01T17:29:04.656,0,0,0
2021-02-01T17:29:04.661,0,0,0
2021-02-01T17:29:04.664,0,0,0
2021-02-01T17:29:04.668,0,0,0
2021-02-01T17:29:04.672,0,0,0
2021-02-01T17:29:04.676,0,0,0
2021-02-01T17:29:04.682,0,0,0
2021-02-01T17:29:04.687,0,0,0
2021-02-01T17:29:04.690,0,0,0
2021-02-01T17:29:04.694,0,0,0
2021-02-01T17:29:04.698,0,0,0
2021-02-01T17:29:04.702,0,0,0
2021-02-01T17:29:04.706,0,0,0
2021-02-01T17:29:04.712,0,0,0
2021-02-01T17:29:04.714,0,0,0
2021-02-01T17:29:04.720,0,0,0
2021-02-01T17:29:04.722,0,0,0
2021-02-01T17:29:04.726,0,0,0
2021-02-01T17:29:04.734,0,0,0
2021-02-01T17:29:04.740,0,0,0
2021-02-01T17:29:04.742,0,0,0
2021-02-01T17:29:04.746,0,0,0
2021-02-01T17:29:04.751,0,0,0
2021-02-01T17:29:04.754,0,0,0
2021-02-01T17:29:04.760,0,0,0
2021-02-01T17:29:04.763,0,0,0
2021-02-01T17:29:04.768,0,0,0
2021-02-01T17:29:04.772,0,0,0
2021-02-01T17:29:04.775,0,0,0
2021-02-01T17:29:04.779,0,0,0
2021-02-01T17:29:04.783,0,0,0
2021-02-01T17:29:04.790,0,0,0
2021-02-01T17:29:04.793,0,0,0
2021-02-01T17:29:04.796,0,0,0
2021-02-01T17:29:04.800,0,0,0
2021-02-01T17:29:04.804,0,0,0
2021-02-01T17:29:04.808,0,0,0
2021-02-01T17:29:04.813,0,0,0
2021-02-01T17:29:04.817,0,0,0
2021-02-01T17:29:04.822,0,0,0
2021-02-01T17:29:04.825,0,0,0
2021-02-01T17:29:04.829,0,0,0
2021-02-01T17:29:04.834,0,0,0
2021-02-01T17:29:04.838,0,0,0
2021-02-01T17:29:04.843,0,0,0
2021-02-01T17:29:04.847,0,0,0
2021-02-01T17:29:04.854,0,0,0
2021-02-01T17:29:04.856,0,0,0
2021-02-01T17:29:04.860,0,0,0
2021-02-01T17:29:04.864,0,0,0
2021-02-01T17:29:04.872,0,0,0
2021-02-01T17:29:04.874,0,0,0
2021-02-01T17:29:04.877,0,0,0
2021-02-01T17:29:04.881,0,0,0
2021-02-01T17:29:04.885,0,0,0
2021-02-01T17:29:04.889,0,0,0
2021-02-01T17:29:04.894,0,0,0
2021-02-01T17:29:04.898,0,0,0
2021-02-01T17:29:04.903,0,0,0
2021-02-01T17:29:04.906,0,0,0
2021-02-01T17:29:04.909,0,0,0
2021-02-01T17:29:04.913,0,0,0
2021-02-01T17:29:04.923,0,0,0
2021-02-01T17:29:04.924,0,0,0
2021-02-01T17:29:04.928,0,0,0
2021-02-01T17:29:04.932,0,0,0
2021-02-01T17:29:04.937,0,0,0
2021-02-01T17:29:04.941,0,0,0
2021-02-01T17:29:04.945,0,0,0
2021-02-01T17:29:04.951,0,0,0
2021-02-01T17:29:04.954,0,0,0
2021-02-01T17:29:04.960,0,0,0
2021-02-01T17:29:04.963,0,0,0
2021-02-01T17:29:04.967,0,0,0
2021-02-01T17:29:04.971,0,0,0
2021-02-01T17:29:04.977,0,0,0
2021-02-01T17:29:04.979,0,0,0
2021-02-01T17:29:04.985,0,0,0
2021-02-01T17:29:04.988,0,0,0
2021-02-01T17:29:04.992,0,0,0
2021-02-01T17:29:04.996,0,0,0
2021-02-01T17:29:05.005,0,0,0
2021-02-01T17:29:05.009,0,0,0
2021-02-01T17:29:05.013,0,0,0
2021-02-01T17:29:05.018,0,0,0
2021-02-01T17:29:05.021,0,0,0
2021-02-01T17:29:05.024,0,0,0
2021-02-01T17:29:05.028,0,0,0
2021-02-01T17:29:05.034,0,0,0
2021-02-01T17:29:05.039,0,0,0
2021-02-01T17:29:05.041,0,0,0
2021-02-01T17:29:05.045,0,0,0
2021-02-01T17:29:05.049,0,0,0
2021-02-01T17:29:05.053,0,0,0
2021-02-01T17:29:05.057,0,0,0
2021-02-01T17:29:05.062,0,0,0
2021-02-01T17:29:05.066,0,0,0
2021-02-01T17:29:05.070,0,0,0
2021-02-01T17:29:05.074,0,0,0
2021-02-01T17:29:05.078,0,0,0
2021-02-01T17:29:05.082,0,0,0
2021-02-01T17:29:05.087,0,0,0
2021-02-01T17:29:05.090,0,0,0
2021-02-01T17:29:05.096,0,0,0
2021-02-01T17:29:05.101,0,0,0
2021-02-01T17:29:05.104,0,0,0
2021-02-01T17:29:05.108,0,0,0
2021-02-01T17:29:05.112,0,0,0
2021-02-01T17:29:05.120,0,0,0
2021-02-01T17:29:05.121,0,0,0
2021-02-01T17:29:05.125,0,0,0
2021-02-01T17:29:05.129,0,0,0
2021-02-01T17:29:05.133,0,0,0
2021-02-01T17:29:05.139,0,0,0
2021-02-01T17:29:05.142,0,0,0
2021-02-01T17:29:05.146,0,0,0
2021-02-01T17:29:05.150,0,0,0
2021-02-01T17:29:05.153,0,0,0
2021-02-01T17:29:05.157,0,0,0
2021-02-01T17:29:05.163,0,0,0
2021-02-01T17:29:05.167,0,0,0
2021-02-01T17:29:05.171,0,0,0
2021-02-01T17:29:05.174,0,0,0
2021-02-01T17:29:05.178,0,0,0
2021-02-01T17:29:05.182,0,0,0
2021-02-01T17:29:05.186,0,0,0
2021-02-01T17:29:05.193,0,0,0
2021-02-01T17:29:05.198,0,0,0
2021-02-01T17:29:05.202,0,0,0
2021-02-01T17:29:05.206,0,0,0
2021-02-01T17:29:05.209,0,0,0
2021-02-01T17:29:05.213,0,0,0
2021-02-01T17:29:05.219,0,0,0
2021-02-01T17:29:05.223,0,0,0
2021-02-01T17:29:05.227,0,0,0
2021-02-01T17:29:05.230,0,0,0
2021-02-01T17:29:05.234,0,0,0
2021-02-01T17:29:05.238,0,0,0
2021-02-01T17:29:05.243,0,0,0
2021-02-01T17:29:05.247,0,0,0
2021-02-01T17:29:05.250,0,0,0
2021-02-01T17:29:05.254,0,0,0
2021-02-01T17:29:05.258,0,0,0
2021-02-01T17:29:05.262,0,0,0
2021-02-01T17:29:05.271,0,0,0
2021-02-01T17:29:05.275,0,0,0
2021-02-01T17:29:05.278,0,0,0
2021-02-01T17:29:05.281,0,0,0
2021-02-01T17:29:05.285,0,0,0
2021-02-01T17:29:05.289,0,0,0
2021-02-01T17:29:05.294,0,0,0
2021-02-01T17:29:05.298,0,0,0
2021-02-01T17:29:05.302,0,0,0
2021-02-01T17:29:05.305,0,0,0
2021-02-01T17:29:05.309,0,0,0
2021-02-01T17:29:05.313,0,0,0
2021-02-01T17:29:05.320,0,0,0
2021-02-01T17:29:05.324,0,0,0
2021-02-01T17:29:05.327,0,0,0
2021-02-01T17:29:05.330,0,0,0
2021-02-01T17:29:05.335,0,0,0
2021-02-01T17:29:05.338,0,0,0
2021-02-01T17:29:05.342,0,0,0
2021-02-01T17:29:05.347,0,0,0
2021-02-01T17:29:05.351,0,0,0
2021-02-01T17:29:05.355,0,0,0
2021-02-01T17:29:05.359,0,0,0
2021-02-01T17:29:05.362,0,0,0
2021-02-01T17:29:05.366,0,0,0
2021-02-01T17:29:05.373,0,0,0
2021-02-01T17:29:05.377,0,0,0
2021-02-01T17:29:05.380,0,0,0
2021-02-01T17:29:05.385,0,0,0
2021-02-01T17:29:05.388,0,0,0
2021-02-01T17:29:05.392,0,0,0
2021-02-01T17:29:05.396,0,0,0
2021-02-01T17:29:05.401,0,0,0
2021-02-01T17:29:05.405,0,0,0
2021-02-01T17:29:05.408,0,0,0
2021-02-01T17:29:05.412,0,0,0
2021-02-01T17:29:05.416,0,0,0
2021-02-01T17:29:05.420,0,0,0
2021-02-01T17:29:05.427,0,0,0
2021-02-01T17:29:05.431,0,0,0
2021-02-01T17:29:05.435,0,0,0
2021-02-01T17:29:05.438,0,0,0
2021-02-01T17:29:05.442,0,0,0
2021-02-01T17:29:05.447,0,0,0
2021-02-01T17:29:05.454,0,0,0
2021-02-01T17:29:05.457,0,0,0
2021-02-01T17:29:05.461,0,0,0
2021-02-01T17:29:05.465,0,0,0
2021-02-01T17:29:05.469,0,0,0
2021-02-01T17:29:05.473,0,0,0
2021-02-01T17:29:05.478,0,0,0
2021-02-01T17:29:05.481,0,0,0
2021-02-01T17:29:05.485,0,0,0
2021-02-01T17:29:05.489,0,0,0
2021-02-01T17:29:05.493,0,0,0
2021-02-01T17:29:05.497,0,0,0
2021-02-01T17:29:05.505,0,0,0
2021-02-01T17:29:05.509,0,0,0
2021-02-01T17:29:05.512,0,0,0
2021-02-01T17:29:05.515,0,0,0
2021-02-01T17:29:05.520,0,0,0
2021-02-01T17:29:05.524,0,0,0
2021-02-01T17:29:05.533,0,0,0
2021-02-01T17:29:05.534,0,0,0
2021-02-01T17:29:05.537,0,0,0
2021-02-01T17:29:05.541,0,0,0
2021-02-01T17:29:05.545,0,0,0
2021-02-01T17:29:05.549,0,0,0
2021-02-01T17:29:05.554,0,0,0
2021-02-01T17:29:05.558,0,0,0
2021-02-01T17:29:05.563,0,0,0
2021-02-01T17:29:05.566,0,0,0
2021-02-01T17:29:05.570,0,0,0
2021-02-01T17:29:05.574,0,0,0
2021-02-01T17:29:05.578,0,0,0
2021-02-01T17:29:05.585,0,0,0
2021-02-01T17:29:05.589,0,0,0
2021-02-01T17:29:05.592,0,0,0
2021-02-01T17:29:05.596,0,0,0
2021-02-01T17:29:05.601,0,0,0
2021-02-01T17:29:05.604,0,0,0
2021-02-01T17:29:05.609,0,0,0
2021-02-01T17:29:05.612,0,0,0
2021-02-01T17:29:05.617,0,0,0
2021-02-01T17:29:05.621,0,0,0
2021-02-01T17:29:05.625,0,0,0
2021-02-01T17:29:05.629,0,0,0
2021-02-01T17:29:05.634,0,0,0
2021-02-01T17:29:05.639,0,0,0
2021-02-01T17:29:05.643,0,0,0
2021-02-01T17:29:05.647,0,0,0
2021-02-01T17:29:05.652,0,0,0
2021-02-01T17:29:05.655,0,0,0
2021-02-01T17:29:05.662,0,0,0
2021-02-01T17:29:05.664,0,0,0
2021-02-01T17:29:05.668,0,0,0
2021-02-01T17:29:05.671,0,0,0
2021-02-01T17:29:05.675,0,0,0
2021-02-01T17:29:05.679,0,0,0
2021-02-01T17:29:05.683,0,0,0
2021-02-01T17:29:05.689,0,0,0
2021-02-01T17:29:05.694,0,0,0
2021-02-01T17:29:05.697,0,0,0
2021-02-01T17:29:05.702,0,0,0
2021-02-01T17:29:05.705,0,0,0
2021-02-01T17:29:05.709,0,0,0
2021-02-01T17:29:05.714,0,0,0
2021-02-01T17:29:05.718,0,0,0
2021-02-01T17:29:05.721,0,0,0
2021-02-01T17:29:05.725,0,0,0
2021-02-01T17:29:05.729,0,0,0
2021-02-01T17:29:05.734,0,0,0
2021-02-01T17:29:05.737,0,0,0
2021-02-01T17:29:05.741,0,0,0
2021-02-01T17:29:05.746,0,0,0
2021-02-01T17:29:05.751,0,0,0
2021-02-01T17:29:05.753,0,0,0
2021-02-01T17:29:05.757,0,0,0
2021-02-01T17:29:05.761,0,0,0
2021-02-01T17:29:05.772,0,0,0
2021-02-01T17:29:05.773,0,0,0
2021-02-01T17:29:05.777,0,0,0
2021-02-01T17:29:05.780,0,0,0
2021-02-01T17:29:05.784,0,0,0
2021-02-01T17:29:05.788,0,0,0
2021-02-01T17:29:05.792,0,0,0
2021-02-01T17:29:05.797,0,0,0
2021-02-01T17:29:05.801,0,0,0
2021-02-01T17:29:05.804,0,0,0
2021-02-01T17:29:05.808,0,0,0
2021-02-01T17:29:05.812,0,0,0
2021-02-01T17:29:05.817,0,0,0
2021-02-01T17:29:05.820,0,0,0
2021-02-01T17:29:05.825,0,0,0
2021-02-01T17:29:05.830,0,0,0
2021-02-01T17:29:05.834,0,0,0
2021-02-01T17:29:05.838,0,0,0
2021-02-01T17:29:05.842,0,0,0
2021-02-01T17:29:05.846,0,0,0
2021-02-01T17:29:05.853,0,0,0
2021-02-01T17:29:05.856,0,0,0
2021-02-01T17:29:05.860,0,0,0
2021-02-01T17:29:05.864,0,0,0
2021-02-01T17:29:05.869,0,0,0
2021-02-01T17:29:05.875,0,0,0
2021-02-01T17:29:05.879,0,0,0
2021-02-01T17:29:05.881,0,0,0
2021-02-01T17:29:05.886,0,0,0
2021-02-01T17:29:05.889,0,0,0
2021-02-01T17:29:05.893,0,0,0
2021-02-01T17:29:05.899,0,0,0
2021-02-01T17:29:05.902,0,0,0
2021-02-01T17:29:05.906,0,0,0
2021-02-01T17:29:05.910,0,0,0
2021-02-01T17:29:05.914,0,0,0
2021-02-01T17:29:05.918,0,0,0
2021-02-01T17:29:05.922,0,0,0
2021-02-01T17:29:05.927,0,0,0
2021-02-01T17:29:05.931,0,0,0
2021-02-01T17:29:05.934,0,0,0
2021-02-01T17:29:05.939,0,0,0
2021-02-01T17:29:05.942,0,0,0
2021-02-01T17:29:05.946,0,0,0
2021-02-01T17:29:05.951,0,0,0
2021-02-01T17:29:05.955,0,0,0
2021-02-01T17:29:05.959,0,0,0
2021-02-01T17:29:05.965,0,0,0
2021-02-01T17:29:05.967,0,0,0
2021-02-01T17:29:05.972,0,0,0
2021-02-01T17:29:05.977,0,0,0
2021-02-01T17:29:05.980,0,0,0
2021-02-01T17:29:05.985,0,0,0
2021-02-01T17:29:05.988,0,0,0
2021-02-01T17:29:05.992,0,0,0
2021-02-01T17:29:05.996,0,0,0
2021-02-01T17:29:06.001,0,0,0
2021-02-01T17:29:06.005,0,0,0
2021-02-01T17:29:06.009,0,0,0
2021-02-01T17:29:06.013,0,0,0
2021-02-01T17:29:06.019,0,0,0
2021-02-01T17:29:06.023,0,0,0
2021-02-01T17:29:06.029,0,0,0
2021-02-01T17:29:06.033,0,0,0
2021-02-01T17:29:06.036,0,0,0
2021-02-01T17:29:06.040,0,0,0
2021-02-01T17:29:06.045,0,0,0
2021-02-01T17:29:06.053,0,0,0
2021-02-01T17:29:06.055,0,0,0
2021-02-01T17:29:06.059,0,0,0
2021-02-01T17:29:06.063,0,0,0
2021-02-01T17:29:06.076,0,0,0
2021-02-01T17:29:06.077,0,0,0
2021-02-01T17:29:06.080,0,0,0
2021-02-01T17:29:06.085,0,0,0
2021-02-01T17:29:06.088,0,0,0
2021-02-01T17:29:06.094,0,0,0
2021-02-01T17:29:06.098,0,0,0
2021-02-01T17:29:06.102,0,0,0
2021-02-01T17:29:06.105,0,0,0
2021-02-01T17:29:06.109,0,0,0
2021-02-01T17:29:06.113,0,0,0
2021-02-01T17:29:06.122,0,0,0
2021-02-01T17:29:06.126,0,0,0
2021-02-01T17:29:06.129,0,0,0
2021-02-01T17:29:06.134,0,0,0
2021-02-01T17:29:06.137,0,0,0
2021-02-01T17:29:06.142,0,0,0
2021-02-01T17:29:06.147,0,0,0
2021-02-01T17:29:06.152,0,0,0
2021-02-01T17:29:06.155,0,0,0
2021-02-01T17:29:06.159,0,0,0
2021-02-01T17:29:06.164,0,0,0
2021-02-01T17:29:06.175,0,0,0
2021-02-01T17:29:06.176,0,0,0
2021-02-01T17:29:06.180,0,0,0
2021-02-01T17:29:06.184,0,0,0
2021-02-01T17:29:06.191,0,0,0
2021-02-01T17:29:06.194,0,0,0
2021-02-01T17:29:06.197,0,0,0
2021-02-01T17:29:06.200,0,0,0
2021-02-01T17:29:06.204,0,0,0
2021-02-01T17:29:06.208,0,0,0
2021-02-01T17:29:06.214,0,0,0
2021-02-01T17:29:06.217,0,0,0
2021-02-01T17:29:06.221,0,0,0
2021-02-01T17:29:06.224,0,0,0
2021-02-01T17:29:06.228,0,0,0
2021-02-01T17:29:06.231,0,0,0
2021-02-01T17:29:06.238,0,0,0
2021-02-01T17:29:06.242,0,0,0
2021-02-01T17:29:06.244,0,0,0
2021-02-01T17:29:06.248,0,0,0
2021-02-01T17:29:06.253,0,0,0
2021-02-01T17:29:06.260,0,0,0
2021-02-01T17:29:06.263,0,0,0
2021-02-01T17:29:06.269,0,0,0
2021-02-01T17:29:06.271,0,0,0
2021-02-01T17:29:06.275,0,0,0
2021-02-01T17:29:06.279,0,0,0
2021-02-01T17:29:06.287,0,0,0
2021-02-01T17:29:06.290,0,0,0
2021-02-01T17:29:06.293,0,0,0
2021-02-01T17:29:06.297,0,0,0
2021-02-01T17:29:06.302,0,0,0
2021-02-01T17:29:06.308,0,0,0
2021-02-01T17:29:06.312,0,0,0
2021-02-01T17:29:06.317,0,0,0
2021-02-01T17:29:06.322,0,0,0
2021-02-01T17:29:06.325,0,0,0
2021-02-01T17:29:06.331,0,0,0
2021-02-01T17:29:06.335,0,0,0
2021-02-01T17:29:06.338,0,0,0
2021-02-01T17:29:06.341,0,0,0
2021-02-01T17:29:06.345,0,0,0
2021-02-01T17:29:06.349,0,0,0
2021-02-01T17:29:06.355,0,0,0
2021-02-01T17:29:06.361,0,0,0
2021-02-01T17:29:06.363,0,0,0
2021-02-01T17:29:06.370,0,0,0
2021-02-01T17:29:06.372,0,0,0
2021-02-01T17:29:06.378,0,0,0
2021-02-01T17:29:06.384,0,0,0
2021-02-01T17:29:06.385,0,0,0
2021-02-01T17:29:06.389,0,0,0
2021-02-01T17:29:06.393,0,0,0
2021-02-01T17:29:06.403,0,0,0
2021-02-01T17:29:06.406,0,0,0
2021-02-01T17:29:06.408,0,0,0
2021-02-01T17:29:06.413,0,0,0
2021-02-01T17:29:06.419,0,0,0
2021-02-01T17:29:06.429,0,0,0
2021-02-01T17:29:06.431,0,0,0
2021-02-01T17:29:06.435,0,0,0
2021-02-01T17:29:06.438,0,0,0
2021-02-01T17:29:06.442,0,0,0
2021-02-01T17:29:06.450,0,0,0
2021-02-01T17:29:06.454,0,0,0
2021-02-01T17:29:06.455,0,0,0
2021-02-01T17:29:06.459,0,0,0
2021-02-01T17:29:06.463,0,0,0
2021-02-01T17:29:06.467,0,0,0
2021-02-01T17:29:06.476,0,0,0
2021-02-01T17:29:06.478,0,0,0
2021-02-01T17:29:06.481,0,0,0
2021-02-01T17:29:06.486,0,0,0
2021-02-01T17:29:06.490,0,0,0
2021-02-01T17:29:06.495,0,0,0
2021-02-01T17:29:06.498,0,0,0
2021-02-01T17:29:06.502,0,0,0
2021-02-01T17:29:06.505,0,0,0
2021-02-01T17:29:06.509,0,0,0
2021-02-01T17:29:06.513,0,0,0
2021-02-01T17:29:06.520,0,0,0
2021-02-01T17:29:06.524,0,0,0
2021-02-01T17:29:06.528,0,0,0
2021-02-01T17:29:06.531,0,0,0
2021-02-01T17:29:06.535,0,0,0
2021-02-01T17:29:06.539,0,0,0
2021-02-01T17:29:06.543,0,0,0
2021-02-01T17:29:06.549,0,0,0
2021-02-01T17:29:06.552,0,0,0
2021-02-01T17:29:06.556,0,0,0
2021-02-01T17:29:06.560,0,0,0
2021-02-01T17:29:06.565,0,0,0
2021-02-01T17:29:06.569,0,0,0
2021-02-01T17:29:06.574,0,0,0
2021-02-01T17:29:06.576,0,0,0
2021-02-01T17:29:06.580,0,0,0
2021-02-01T17:29:06.584,0,0,0
2021-02-01T17:29:06.589,0,0,0
2021-02-01T17:29:06.593,0,0,0
2021-02-01T17:29:06.598,0,0,0
2021-02-01T17:29:06.603,0,0,0
2021-02-01T17:29:06.606,0,0,0
2021-02-01T17:29:06.612,0,0,0
2021-02-01T17:29:06.617,0,0,0
2021-02-01T17:29:06.620,0,0,0
2021-02-01T17:29:06.623,0,0,0
2021-02-01T17:29:06.627,0,0,0
2021-02-01T17:29:06.635,0,0,0
2021-02-01T17:29:06.637,0,0,0
2021-02-01T17:29:06.641,0,0,0
2021-02-01T17:29:06.644,0,0,0
2021-02-01T17:29:06.648,0,0,0
2021-02-01T17:29:06.652,0,0,0
2021-02-01T17:29:06.656,0,0,0
2021-02-01T17:29:06.660,0,0,0
2021-02-01T17:29:06.664,0,0,0
2021-02-01T17:29:06.670,0,0,0
2021-02-01T17:29:06.672,0,0,0
2021-02-01T17:29:06.676,0,0,0
2021-02-01T17:29:06.682,0,0,0
2021-02-01T17:29:06.686,0,0,0
2021-02-01T17:29:06.689,0,0,0
2021-02-01T17:29:06.693,0,0,0
2021-02-01T17:29:06.697,0,0,0
2021-02-01T17:29:06.705,0,0,0
2021-02-01T17:29:06.707,0,0,0
2021-02-01T17:29:06.711,0,0,0
2021-02-01T17:29:06.714,0,0,0
2021-02-01T17:29:06.719,0,0,0
2021-02-01T17:29:06.722,0,0,0
2021-02-01T17:29:06.727,0,0,0
2021-02-01T17:29:06.732,0,0,0
2021-02-01T17:29:06.735,0,0,0
2021-02-01T17:29:06.738,0,0,0
2021-02-01T17:29:06.742,0,0,0
2021-02-01T17:29:06.746,0,0,0
2021-02-01T17:29:06.754,0,0,0
2021-02-01T17:29:06.756,0,0,0
2021-02-01T17:29:06.762,0,0,0
2021-02-01T17:29:06.765,0,0,0
2021-02-01T17:29:06.770,0,0,0
2021-02-01T17:29:06.773,0,0,0
2021-02-01T17:29:06.778,0,0,0
2021-02-01T17:29:06.781,0,0,0
2021-02-01T17:29:06.786,0,0,0
2021-02-01T17:29:06.790,0,0,0
2021-02-01T17:29:06.794,0,0,0
2021-02-01T17:29:06.798,0,0,0
2021-02-01T17:29:06.805,0,0,0
2021-02-01T17:29:06.808,0,0,0
2021-02-01T17:29:06.811,0,0,0
2021-02-01T17:29:06.815,0,0,0
2021-02-01T17:29:06.819,0,0,0
2021-02-01T17:29:06.823,0,0,0
2021-02-01T17:29:06.827,0,0,0
2021-02-01T17:29:06.832,0,0,0
2021-02-01T17:29:06.836,0,0,0
2021-02-01T17:29:06.839,0,0,0
2021-02-01T17:29:06.843,0,0,0
2021-02-01T17:29:06.848,0,0,0
2021-02-01T17:29:06.853,0,0,0
2021-02-01T17:29:06.856,0,0,0
2021-02-01T17:29:06.860,0,0,0
2021-02-01T17:29:06.864,0,0,0
2021-02-01T17:29:06.868,0,0,0
2021-02-01T17:29:06.873,0,0,0
2021-02-01T17:29:06.876,0,0,0
2021-02-01T17:29:06.880,0,0,0
2021-02-01T17:29:06.884,0,0,0
2021-02-01T17:29:06.888,0,0,0
2021-02-01T17:29:06.893,0,0,0
2021-02-01T17:29:06.898,0,0,0
2021-02-01T17:29:06.901,0,0,0
2021-02-01T17:29:06.905,0,0,0
2021-02-01T17:29:06.909,0,0,0
2021-02-01T17:29:06.913,0,0,0
2021-02-01T17:29:06.922,0,0,0
2021-02-01T17:29:06.924,0,0,0
2021-02-01T17:29:06.927,0,0,0
2021-02-01T17:29:06.932,0,0,0
2021-02-01T17:29:06.936,0,0,0
2021-02-01T17:29:06.941,0,0,0
2021-02-01T17:29:06.945,0,0,0
2021-02-01T17:29:06.948,0,0,0
2021-02-01T17:29:06.953,0,0,0
2021-02-01T17:29:06.957,0,0,0
2021-02-01T17:29:06.963,0,0,0
2021-02-01T17:29:06.968,0,0,0
2021-02-01T17:29:06.973,0,0,0
2021-02-01T17:29:06.974,0,0,0
2021-02-01T17:29:06.978,0,0,0
2021-02-01T17:29:06.985,0,0,0
2021-02-01T17:29:06.989,0,0,0
2021-02-01T17:29:06.992,0,0,0
2021-02-01T17:29:06.996,0,0,0
2021-02-01T17:29:07.002,0,0,0
2021-02-01T17:29:07.005,0,0,0
2021-02-01T17:29:07.010,0,0,0
2021-02-01T17:29:07.015,0,0,0
2021-02-01T17:29:07.019,0,0,0
2021-02-01T17:29:07.022,0,0,0
2021-02-01T17:29:07.026,0,0,0
2021-02-01T17:29:07.031,0,0,0
2021-02-01T17:29:07.035,0,0,0
2021-02-01T17:29:07.039,0,0,0
2021-02-01T17:29:07.042,0,0,0
2021-02-01T17:29:07.046,0,0,0
2021-02-01T17:29:07.050,0,0,0
2021-02-01T17:29:07.057,0,0,0
