time,mouse_key
2021-02-01T17:29:01.190,"{}"
2021-02-01T17:29:01.195,"{}"
2021-02-01T17:29:01.200,"{}"
2021-02-01T17:29:01.203,"{}"
2021-02-01T17:29:01.206,"{}"
2021-02-01T17:29:01.210,"{}"
2021-02-01T17:29:01.214,"{}"
2021-02-01T17:29:01.217,"{}"
2021-02-01T17:29:01.223,"{}"
2021-02-01T17:29:01.227,"{}"
2021-02-01T17:29:01.230,"{}"
2021-02-01T17:29:01.234,"{}"
2021-02-01T17:29:01.238,"{}"
2021-02-01T17:29:01.242,"{}"
2021-02-01T17:29:01.246,"{}"
2021-02-01T17:29:01.251,"{}"
2021-02-01T17:29:01.255,"{}"
2021-02-01T17:29:01.259,"{}"
2021-02-01T17:29:01.263,"{}"
2021-02-01T17:29:01.267,"{}"
2021-02-01T17:29:01.272,"{}"
2021-02-01T17:29:01.276,"{}"
2021-02-01T17:29:01.280,"{}"
2021-02-01T17:29:01.284,"{}"
2021-02-01T17:29:01.288,"{}"
2021-02-01T17:29:01.293,"{}"
2021-02-01T17:29:01.298,"{}"
2021-02-01T17:29:01.302,"{}"
2021-02-01T17:29:01.306,"{}"
2021-02-01T17:29:01.310,"{}"
2021-02-01T17:29:01.314,"{}"
2021-02-01T17:29:01.319,"{}"
2021-02-01T17:29:01.324,"{}"
2021-02-01T17:29:01.329,"{}"
2021-02-01T17:29:01.332,"{}"
2021-02-01T17:29:01.336,"{}"
2021-02-01T17:29:01.340,"{}"
2021-02-01T17:29:01.344,"{}"
2021-02-01T17:29:01.350,"{}"
2021-02-01T17:29:01.353,"{}"
2021-02-01T17:29:01.357,"{}"
2021-02-01T17:29:01.361,"{}"
2021-02-01T17:29:01.365,"{}"
2021-02-01T17:29:01.369,"{}"
2021-02-01T17:29:01.375,"{}"
2021-02-01T17:29:01.380,"{}"
2021-02-01T17:29:01.385,"{}"
2021-02-01T17:29:01.388,"{}"
2021-02-01T17:29:01.393,"{}"
2021-02-01T17:29:01.397,"{}"
2021-02-01T17:29:01.401,"{}"
2021-02-01T17:29:01.405,"{}"
2021-02-01T17:29:01.409,"{}"
2021-02-01T17:29:01.412,"{}"
2021-02-01T17:29:01.416,"{}"
2021-02-01T17:29:01.420,"{}"
2021-02-01T17:29:01.425,"{}"
2021-02-01T17:29:01.429,"{}"
2021-02-01T17:29:01.433,"{}"
2021-02-01T17:29:01.437,"{}"
2021-02-01T17:29:01.440,"{}"
2021-02-01T17:29:01.444,"{}"
2021-02-01T17:29:01.451,"{}"
2021-02-01T17:29:01.452,"{}"
2021-02-01T17:29:01.456,"{}"
2021-02-01T17:29:01.460,"{}"
2021-02-01T17:29:01.464,"{}"
2021-02-01T17:29:01.468,"{}"
2021-02-01T17:29:01.472,"{}"
2021-02-01T17:29:01.476,"{}"
2021-02-01T17:29:01.480,"{}"
2021-02-01T17:29:01.485,"{}"
2021-02-01T17:29:01.489,"{}"
2021-02-01T17:29:01.494,"{}"
2021-02-01T17:29:01.497,"{}"
2021-02-01T17:29:01.504,"{}"
2021-02-01T17:29:01.505,"{}"
2021-02-01T17:29:01.509,"{}"
2021-02-01T17:29:01.513,"{}"
2021-02-01T17:29:01.517,"{}"
2021-02-01T17:29:01.521,"{}"
2021-02-01T17:29:01.525,"{}"
2021-02-01T17:29:01.530,"{}"
2021-02-01T17:29:01.534,"{}"
2021-02-01T17:29:01.538,"{}"
2021-02-01T17:29:01.543,"{}"
2021-02-01T17:29:01.547,"{}"
2021-02-01T17:29:01.554,"{}"
2021-02-01T17:29:01.556,"{}"
2021-02-01T17:29:01.560,"{}"
2021-02-01T17:29:01.564,"{}"
2021-02-01T17:29:01.569,"{}"
2021-02-01T17:29:01.573,"{}"
2021-02-01T17:29:01.578,"{}"
2021-02-01T17:29:01.581,"{}"
2021-02-01T17:29:01.585,"{}"
2021-02-01T17:29:01.589,"{}"
2021-02-01T17:29:01.593,"{}"
2021-02-01T17:29:01.597,"{}"
2021-02-01T17:29:01.601,"{}"
2021-02-01T17:29:01.605,"{}"
2021-02-01T17:29:01.609,"{}"
2021-02-01T17:29:01.613,"{}"
2021-02-01T17:29:01.617,"{}"
2021-02-01T17:29:01.621,"{}"
2021-02-01T17:29:01.625,"{}"
2021-02-01T17:29:01.631,"{}"
2021-02-01T17:29:01.635,"{}"
2021-02-01T17:29:01.638,"{}"
2021-02-01T17:29:01.642,"{}"
2021-02-01T17:29:01.646,"{}"
2021-02-01T17:29:01.650,"{}"
2021-02-01T17:29:01.655,"{}"
2021-02-01T17:29:01.659,"{}"
2021-02-01T17:29:01.664,"{}"
2021-02-01T17:29:01.668,"{}"
2021-02-01T17:29:01.671,"{}"
2021-02-01T17:29:01.675,"{}"
2021-02-01T17:29:01.680,"{}"
2021-02-01T17:29:01.684,"{}"
2021-02-01T17:29:01.687,"{}"
2021-02-01T17:29:01.691,"{}"
2021-02-01T17:29:01.696,"{}"
2021-02-01T17:29:01.701,"{}"
2021-02-01T17:29:01.704,"{}"
2021-02-01T17:29:01.709,"{}"
2021-02-01T17:29:01.713,"{}"
2021-02-01T17:29:01.718,"{}"
2021-02-01T17:29:01.721,"{}"
2021-02-01T17:29:01.725,"{}"
2021-02-01T17:29:01.729,"{}"
2021-02-01T17:29:01.735,"{}"
2021-02-01T17:29:01.739,"{}"
2021-02-01T17:29:01.744,"{}"
2021-02-01T17:29:01.748,"{}"
2021-02-01T17:29:01.752,"{}"
2021-02-01T17:29:01.759,"{}"
2021-02-01T17:29:01.763,"{}"
2021-02-01T17:29:01.768,"{}"
2021-02-01T17:29:01.771,"{}"
2021-02-01T17:29:01.775,"{}"
2021-02-01T17:29:01.781,"{}"
2021-02-01T17:29:01.785,"{}"
2021-02-01T17:29:01.788,"{}"
2021-02-01T17:29:01.792,"{}"
2021-02-01T17:29:01.797,"{}"
2021-02-01T17:29:01.801,"{}"
2021-02-01T17:29:01.806,"{}"
2021-02-01T17:29:01.808,"{}"
2021-02-01T17:29:01.813,"{}"
2021-02-01T17:29:01.817,"{}"
2021-02-01T17:29:01.820,"{}"
2021-02-01T17:29:01.824,"{}"
2021-02-01T17:29:01.828,"{}"
2021-02-01T17:29:01.835,"{}"
2021-02-01T17:29:01.837,"{}"
2021-02-01T17:29:01.841,"{}"
2021-02-01T17:29:01.845,"{}"
2021-02-01T17:29:01.850,"{}"
2021-02-01T17:29:01.855,"{}"
2021-02-01T17:29:01.858,"{}"
2021-02-01T17:29:01.862,"{}"
2021-02-01T17:29:01.866,"{}"
2021-02-01T17:29:01.870,"{}"
2021-02-01T17:29:01.873,"{}"
2021-02-01T17:29:01.877,"{}"
2021-02-01T17:29:01.883,"{}"
2021-02-01T17:29:01.885,"{}"
2021-02-01T17:29:01.889,"{}"
2021-02-01T17:29:01.893,"{}"
2021-02-01T17:29:01.897,"{}"
2021-02-01T17:29:01.902,"{}"
2021-02-01T17:29:01.907,"{}"
2021-02-01T17:29:01.911,"{}"
2021-02-01T17:29:01.914,"{}"
2021-02-01T17:29:01.919,"{}"
2021-02-01T17:29:01.922,"{}"
2021-02-01T17:29:01.926,"{}"
2021-02-01T17:29:01.933,"{}"
2021-02-01T17:29:01.937,"{}"
2021-02-01T17:29:01.941,"{}"
2021-02-01T17:29:01.945,"{}"
2021-02-01T17:29:01.949,"{}"
2021-02-01T17:29:01.955,"{}"
2021-02-01T17:29:01.958,"{}"
2021-02-01T17:29:01.962,"{}"
2021-02-01T17:29:01.967,"{}"
2021-02-01T17:29:01.970,"{}"
2021-02-01T17:29:01.974,"{}"
2021-02-01T17:29:01.978,"{}"
2021-02-01T17:29:01.982,"{}"
2021-02-01T17:29:01.988,"{}"
2021-02-01T17:29:01.991,"{}"
2021-02-01T17:29:01.996,"{}"
2021-02-01T17:29:02.001,"{}"
2021-02-01T17:29:02.004,"{}"
2021-02-01T17:29:02.009,"{}"
2021-02-01T17:29:02.013,"{}"
2021-02-01T17:29:02.018,"{}"
2021-02-01T17:29:02.020,"{}"
2021-02-01T17:29:02.024,"{}"
2021-02-01T17:29:02.028,"{}"
2021-02-01T17:29:02.034,"{}"
2021-02-01T17:29:02.037,"{}"
2021-02-01T17:29:02.040,"{}"
2021-02-01T17:29:02.044,"{}"
2021-02-01T17:29:02.048,"{}"
2021-02-01T17:29:02.053,"{}"
2021-02-01T17:29:02.058,"{}"
2021-02-01T17:29:02.061,"{}"
2021-02-01T17:29:02.065,"{}"
2021-02-01T17:29:02.069,"{}"
2021-02-01T17:29:02.072,"{}"
2021-02-01T17:29:02.076,"{}"
2021-02-01T17:29:02.085,"{}"
2021-02-01T17:29:02.089,"{}"
2021-02-01T17:29:02.092,"{}"
2021-02-01T17:29:02.096,"{}"
2021-02-01T17:29:02.100,"{}"
2021-02-01T17:29:02.104,"{}"
2021-02-01T17:29:02.112,"{}"
2021-02-01T17:29:02.115,"{}"
2021-02-01T17:29:02.119,"{}"
2021-02-01T17:29:02.122,"{}"
2021-02-01T17:29:02.126,"{}"
2021-02-01T17:29:02.131,"{}"
2021-02-01T17:29:02.134,"{}"
2021-02-01T17:29:02.138,"{}"
2021-02-01T17:29:02.143,"{}"
2021-02-01T17:29:02.146,"{}"
2021-02-01T17:29:02.151,"{}"
2021-02-01T17:29:02.154,"{}"
2021-02-01T17:29:02.159,"{}"
2021-02-01T17:29:02.164,"{}"
2021-02-01T17:29:02.168,"{}"
2021-02-01T17:29:02.172,"{}"
2021-02-01T17:29:02.175,"{}"
2021-02-01T17:29:02.179,"{}"
2021-02-01T17:29:02.185,"{}"
2021-02-01T17:29:02.189,"{}"
2021-02-01T17:29:02.192,"{}"
2021-02-01T17:29:02.196,"{}"
2021-02-01T17:29:02.201,"{}"
2021-02-01T17:29:02.204,"{}"
2021-02-01T17:29:02.209,"{}"
2021-02-01T17:29:02.213,"{}"
2021-02-01T17:29:02.216,"{}"
2021-02-01T17:29:02.220,"{}"
2021-02-01T17:29:02.224,"{}"
2021-02-01T17:29:02.228,"{}"
2021-02-01T17:29:02.233,"{}"
2021-02-01T17:29:02.236,"{}"
2021-02-01T17:29:02.240,"{}"
2021-02-01T17:29:02.244,"{}"
2021-02-01T17:29:02.248,"{}"
2021-02-01T17:29:02.253,"{}"
2021-02-01T17:29:02.259,"{}"
2021-02-01T17:29:02.263,"{}"
2021-02-01T17:29:02.268,"{}"
2021-02-01T17:29:02.271,"{}"
2021-02-01T17:29:02.274,"{}"
2021-02-01T17:29:02.278,"{}"
2021-02-01T17:29:02.283,"{}"
2021-02-01T17:29:02.286,"{}"
2021-02-01T17:29:02.291,"{}"
2021-02-01T17:29:02.294,"{}"
2021-02-01T17:29:02.298,"{}"
2021-02-01T17:29:02.302,"{}"
2021-02-01T17:29:02.308,"{}"
2021-02-01T17:29:02.312,"{}"
2021-02-01T17:29:02.316,"{}"
2021-02-01T17:29:02.320,"{}"
2021-02-01T17:29:02.324,"{}"
2021-02-01T17:29:02.328,"{}"
2021-02-01T17:29:02.334,"{}"
2021-02-01T17:29:02.339,"{}"
2021-02-01T17:29:02.342,"{}"
2021-02-01T17:29:02.345,"{}"
2021-02-01T17:29:02.349,"{}"
2021-02-01T17:29:02.353,"{}"
2021-02-01T17:29:02.360,"{}"
2021-02-01T17:29:02.363,"{}"
2021-02-01T17:29:02.367,"{}"
2021-02-01T17:29:02.370,"{}"
2021-02-01T17:29:02.374,"{}"
2021-02-01T17:29:02.378,"{}"
2021-02-01T17:29:02.384,"{}"
2021-02-01T17:29:02.388,"{}"
2021-02-01T17:29:02.391,"{}"
2021-02-01T17:29:02.396,"{}"
2021-02-01T17:29:02.401,"{}"
2021-02-01T17:29:02.405,"{}"
2021-02-01T17:29:02.410,"{}"
2021-02-01T17:29:02.414,"{}"
2021-02-01T17:29:02.418,"{}"
2021-02-01T17:29:02.422,"{}"
2021-02-01T17:29:02.426,"{}"
2021-02-01T17:29:02.431,"{}"
2021-02-01T17:29:02.437,"{}"
2021-02-01T17:29:02.443,"{}"
2021-02-01T17:29:02.445,"{}"
2021-02-01T17:29:02.449,"{}"
2021-02-01T17:29:02.453,"{}"
2021-02-01T17:29:02.458,"{}"
2021-02-01T17:29:02.462,"{}"
2021-02-01T17:29:02.466,"{}"
2021-02-01T17:29:02.470,"{}"
2021-02-01T17:29:02.474,"{}"
2021-02-01T17:29:02.478,"{}"
2021-02-01T17:29:02.483,"{}"
2021-02-01T17:29:02.486,"{}"
2021-02-01T17:29:02.491,"{}"
2021-02-01T17:29:02.495,"{}"
2021-02-01T17:29:02.499,"{}"
2021-02-01T17:29:02.503,"{}"
2021-02-01T17:29:02.508,"{}"
2021-02-01T17:29:02.512,"{}"
2021-02-01T17:29:02.515,"{}"
2021-02-01T17:29:02.519,"{}"
2021-02-01T17:29:02.523,"{}"
2021-02-01T17:29:02.527,"{}"
2021-02-01T17:29:02.532,"{}"
2021-02-01T17:29:02.535,"{}"
2021-02-01T17:29:02.539,"{}"
2021-02-01T17:29:02.543,"{}"
2021-02-01T17:29:02.547,"{}"
2021-02-01T17:29:02.552,"{}"
2021-02-01T17:29:02.557,"{}"
2021-02-01T17:29:02.561,"{}"
2021-02-01T17:29:02.565,"{}"
2021-02-01T17:29:02.569,"{}"
2021-02-01T17:29:02.572,"{}"
2021-02-01T17:29:02.576,"{}"
2021-02-01T17:29:02.580,"{}"
2021-02-01T17:29:02.587,"{}"
2021-02-01T17:29:02.590,"{}"
2021-02-01T17:29:02.595,"{}"
2021-02-01T17:29:02.599,"{}"
2021-02-01T17:29:02.603,"{}"
2021-02-01T17:29:02.608,"{}"
2021-02-01T17:29:02.613,"{}"
2021-02-01T17:29:02.616,"{}"
2021-02-01T17:29:02.619,"{}"
2021-02-01T17:29:02.623,"{}"
2021-02-01T17:29:02.627,"{}"
2021-02-01T17:29:02.633,"{}"
2021-02-01T17:29:02.636,"{}"
2021-02-01T17:29:02.639,"{}"
2021-02-01T17:29:02.643,"{}"
2021-02-01T17:29:02.647,"{}"
2021-02-01T17:29:02.652,"{}"
2021-02-01T17:29:02.656,"{}"
2021-02-01T17:29:02.661,"{}"
2021-02-01T17:29:02.666,"{}"
2021-02-01T17:29:02.671,"{}"
2021-02-01T17:29:02.674,"{}"
2021-02-01T17:29:02.678,"{}"
2021-02-01T17:29:02.683,"{}"
2021-02-01T17:29:02.687,"{}"
2021-02-01T17:29:02.691,"{}"
2021-02-01T17:29:02.694,"{}"
2021-02-01T17:29:02.698,"{}"
2021-02-01T17:29:02.703,"{}"
2021-02-01T17:29:02.709,"{}"
2021-02-01T17:29:02.713,"{}"
2021-02-01T17:29:02.716,"{}"
2021-02-01T17:29:02.721,"{}"
2021-02-01T17:29:02.725,"{}"
2021-02-01T17:29:02.729,"{}"
2021-02-01T17:29:02.733,"{}"
2021-02-01T17:29:02.739,"{}"
2021-02-01T17:29:02.742,"{}"
2021-02-01T17:29:02.746,"{}"
2021-02-01T17:29:02.751,"{}"
2021-02-01T17:29:02.754,"{}"
2021-02-01T17:29:02.759,"{}"
2021-02-01T17:29:02.763,"{}"
2021-02-01T17:29:02.768,"{}"
2021-02-01T17:29:02.771,"{}"
2021-02-01T17:29:02.775,"{}"
2021-02-01T17:29:02.780,"{}"
2021-02-01T17:29:02.784,"{}"
2021-02-01T17:29:02.788,"{}"
2021-02-01T17:29:02.792,"{}"
2021-02-01T17:29:02.795,"{}"
2021-02-01T17:29:02.799,"{}"
2021-02-01T17:29:02.803,"{}"
2021-02-01T17:29:02.807,"{}"
2021-02-01T17:29:02.812,"{}"
2021-02-01T17:29:02.817,"{}"
2021-02-01T17:29:02.820,"{}"
2021-02-01T17:29:02.824,"{}"
2021-02-01T17:29:02.828,"{}"
2021-02-01T17:29:02.834,"{}"
2021-02-01T17:29:02.837,"{}"
2021-02-01T17:29:02.841,"{}"
2021-02-01T17:29:02.844,"{}"
2021-02-01T17:29:02.848,"{}"
2021-02-01T17:29:02.852,"{}"
2021-02-01T17:29:02.856,"{}"
2021-02-01T17:29:02.860,"{}"
2021-02-01T17:29:02.864,"{}"
2021-02-01T17:29:02.869,"{}"
2021-02-01T17:29:02.872,"{}"
2021-02-01T17:29:02.876,"{}"
2021-02-01T17:29:02.880,"{}"
2021-02-01T17:29:02.886,"{}"
2021-02-01T17:29:02.891,"{}"
2021-02-01T17:29:02.893,"{}"
2021-02-01T17:29:02.896,"{}"
2021-02-01T17:29:02.901,"{}"
2021-02-01T17:29:02.904,"{}"
2021-02-01T17:29:02.911,"{}"
2021-02-01T17:29:02.914,"{}"
2021-02-01T17:29:02.918,"{}"
2021-02-01T17:29:02.922,"{}"
2021-02-01T17:29:02.926,"{}"
2021-02-01T17:29:02.930,"{}"
2021-02-01T17:29:02.934,"{}"
2021-02-01T17:29:02.938,"{}"
2021-02-01T17:29:02.943,"{}"
2021-02-01T17:29:02.946,"{}"
2021-02-01T17:29:02.950,"{}"
2021-02-01T17:29:02.954,"{}"
2021-02-01T17:29:02.958,"{}"
2021-02-01T17:29:02.963,"{}"
2021-02-01T17:29:02.967,"{}"
2021-02-01T17:29:02.971,"{}"
2021-02-01T17:29:02.974,"{}"
2021-02-01T17:29:02.978,"{}"
2021-02-01T17:29:02.982,"{}"
2021-02-01T17:29:02.987,"{}"
2021-02-01T17:29:02.990,"{}"
2021-02-01T17:29:02.994,"{}"
2021-02-01T17:29:03.001,"{}"
2021-02-01T17:29:03.006,"{}"
2021-02-01T17:29:03.010,"{}"
2021-02-01T17:29:03.017,"{}"
2021-02-01T17:29:03.020,"{}"
2021-02-01T17:29:03.023,"{}"
2021-02-01T17:29:03.027,"{}"
2021-02-01T17:29:03.031,"{}"
2021-02-01T17:29:03.036,"{}"
2021-02-01T17:29:03.043,"{}"
2021-02-01T17:29:03.046,"{}"
2021-02-01T17:29:03.051,"{}"
2021-02-01T17:29:03.053,"{}"
2021-02-01T17:29:03.057,"{}"
2021-02-01T17:29:03.061,"{}"
2021-02-01T17:29:03.065,"{}"
2021-02-01T17:29:03.070,"{}"
2021-02-01T17:29:03.074,"{}"
2021-02-01T17:29:03.078,"{}"
2021-02-01T17:29:03.082,"{}"
2021-02-01T17:29:03.086,"{}"
2021-02-01T17:29:03.090,"{}"
2021-02-01T17:29:03.094,"{}"
2021-02-01T17:29:03.102,"{}"
2021-02-01T17:29:03.104,"{}"
2021-02-01T17:29:03.107,"{}"
2021-02-01T17:29:03.111,"{}"
2021-02-01T17:29:03.115,"{}"
2021-02-01T17:29:03.123,"{}"
2021-02-01T17:29:03.126,"{}"
2021-02-01T17:29:03.129,"{}"
2021-02-01T17:29:03.133,"{}"
2021-02-01T17:29:03.137,"{}"
2021-02-01T17:29:03.141,"{}"
2021-02-01T17:29:03.146,"{}"
2021-02-01T17:29:03.149,"{}"
2021-02-01T17:29:03.155,"{}"
2021-02-01T17:29:03.158,"{}"
2021-02-01T17:29:03.163,"{}"
2021-02-01T17:29:03.167,"{}"
2021-02-01T17:29:03.171,"{}"
2021-02-01T17:29:03.175,"{}"
2021-02-01T17:29:03.180,"{}"
2021-02-01T17:29:03.184,"{}"
2021-02-01T17:29:03.188,"{}"
2021-02-01T17:29:03.192,"{}"
2021-02-01T17:29:03.198,"{}"
2021-02-01T17:29:03.200,"{}"
2021-02-01T17:29:03.204,"{}"
2021-02-01T17:29:03.209,"{}"
2021-02-01T17:29:03.212,"{}"
2021-02-01T17:29:03.216,"{}"
2021-02-01T17:29:03.220,"{}"
2021-02-01T17:29:03.224,"{}"
2021-02-01T17:29:03.230,"{}"
2021-02-01T17:29:03.234,"{}"
2021-02-01T17:29:03.237,"{}"
2021-02-01T17:29:03.241,"{}"
2021-02-01T17:29:03.245,"{}"
2021-02-01T17:29:03.250,"{}"
2021-02-01T17:29:03.254,"{}"
2021-02-01T17:29:03.258,"{}"
2021-02-01T17:29:03.261,"{}"
2021-02-01T17:29:03.265,"{}"
2021-02-01T17:29:03.269,"{}"
2021-02-01T17:29:03.273,"{}"
2021-02-01T17:29:03.277,"{}"
2021-02-01T17:29:03.282,"{}"
2021-02-01T17:29:03.286,"{}"
2021-02-01T17:29:03.290,"{}"
2021-02-01T17:29:03.293,"{}"
2021-02-01T17:29:03.297,"{}"
2021-02-01T17:29:03.301,"{}"
2021-02-01T17:29:03.305,"{}"
2021-02-01T17:29:03.310,"{}"
2021-02-01T17:29:03.315,"{}"
2021-02-01T17:29:03.318,"{}"
2021-02-01T17:29:03.321,"{}"
2021-02-01T17:29:03.325,"{}"
2021-02-01T17:29:03.329,"{}"
2021-02-01T17:29:03.333,"{}"
2021-02-01T17:29:03.338,"{}"
2021-02-01T17:29:03.342,"{}"
2021-02-01T17:29:03.345,"{}"
2021-02-01T17:29:03.350,"{}"
2021-02-01T17:29:03.353,"{}"
2021-02-01T17:29:03.357,"{}"
2021-02-01T17:29:03.361,"{}"
2021-02-01T17:29:03.365,"{}"
2021-02-01T17:29:03.370,"{}"
2021-02-01T17:29:03.373,"{}"
2021-02-01T17:29:03.377,"{}"
2021-02-01T17:29:03.381,"{}"
2021-02-01T17:29:03.386,"{}"
2021-02-01T17:29:03.391,"{}"
2021-02-01T17:29:03.396,"{}"
2021-02-01T17:29:03.400,"{}"
2021-02-01T17:29:03.404,"{}"
2021-02-01T17:29:03.408,"{}"
2021-02-01T17:29:03.412,"{}"
2021-02-01T17:29:03.418,"{}"
2021-02-01T17:29:03.421,"{}"
2021-02-01T17:29:03.424,"{}"
2021-02-01T17:29:03.429,"{}"
2021-02-01T17:29:03.432,"{}"
2021-02-01T17:29:03.436,"{}"
2021-02-01T17:29:03.441,"{}"
2021-02-01T17:29:03.447,"{}"
2021-02-01T17:29:03.452,"{}"
2021-02-01T17:29:03.454,"{}"
2021-02-01T17:29:03.458,"{}"
2021-02-01T17:29:03.461,"{}"
2021-02-01T17:29:03.465,"{}"
2021-02-01T17:29:03.471,"{}"
2021-02-01T17:29:03.474,"{}"
2021-02-01T17:29:03.478,"{}"
2021-02-01T17:29:03.482,"{}"
2021-02-01T17:29:03.486,"{}"
2021-02-01T17:29:03.490,"{}"
2021-02-01T17:29:03.494,"{}"
2021-02-01T17:29:03.499,"{}"
2021-02-01T17:29:03.504,"{}"
2021-02-01T17:29:03.507,"{}"
2021-02-01T17:29:03.511,"{}"
2021-02-01T17:29:03.515,"{}"
2021-02-01T17:29:03.519,"{}"
2021-02-01T17:29:03.524,"{}"
2021-02-01T17:29:03.529,"{}"
2021-02-01T17:29:03.533,"{}"
2021-02-01T17:29:03.538,"{}"
2021-02-01T17:29:03.541,"{}"
2021-02-01T17:29:03.545,"{}"
2021-02-01T17:29:03.551,"{}"
2021-02-01T17:29:03.553,"{}"
2021-02-01T17:29:03.558,"{}"
2021-02-01T17:29:03.561,"{}"
2021-02-01T17:29:03.565,"{}"
2021-02-01T17:29:03.569,"{}"
2021-02-01T17:29:03.573,"{}"
2021-02-01T17:29:03.578,"{}"
2021-02-01T17:29:03.584,"{}"
2021-02-01T17:29:03.586,"{}"
2021-02-01T17:29:03.591,"{}"
2021-02-01T17:29:03.594,"{}"
2021-02-01T17:29:03.598,"{}"
2021-02-01T17:29:03.604,"{}"
2021-02-01T17:29:03.608,"{}"
2021-02-01T17:29:03.613,"{}"
2021-02-01T17:29:03.617,"{}"
2021-02-01T17:29:03.621,"{}"
2021-02-01T17:29:03.625,"{}"
2021-02-01T17:29:03.630,"{}"
2021-02-01T17:29:03.634,"{}"
2021-02-01T17:29:03.637,"{}"
2021-02-01T17:29:03.642,"{}"
2021-02-01T17:29:03.644,"{}"
2021-02-01T17:29:03.648,"{}"
2021-02-01T17:29:03.652,"{}"
2021-02-01T17:29:03.657,"{}"
2021-02-01T17:29:03.660,"{}"
2021-02-01T17:29:03.666,"{}"
2021-02-01T17:29:03.670,"{}"
2021-02-01T17:29:03.675,"{}"
2021-02-01T17:29:03.678,"{}"
2021-02-01T17:29:03.685,"{}"
2021-02-01T17:29:03.688,"{}"
2021-02-01T17:29:03.692,"{}"
2021-02-01T17:29:03.696,"{}"
2021-02-01T17:29:03.702,"{}"
2021-02-01T17:29:03.705,"{}"
2021-02-01T17:29:03.710,"{}"
2021-02-01T17:29:03.715,"{}"
2021-02-01T17:29:03.718,"{}"
2021-02-01T17:29:03.721,"{}"
2021-02-01T17:29:03.725,"{}"
2021-02-01T17:29:03.729,"{}"
2021-02-01T17:29:03.734,"{}"
2021-02-01T17:29:03.740,"{}"
2021-02-01T17:29:03.742,"{}"
2021-02-01T17:29:03.745,"{}"
2021-02-01T17:29:03.749,"{}"
2021-02-01T17:29:03.754,"{}"
2021-02-01T17:29:03.758,"{}"
2021-02-01T17:29:03.764,"{}"
2021-02-01T17:29:03.768,"{}"
2021-02-01T17:29:03.771,"{}"
2021-02-01T17:29:03.775,"{}"
2021-02-01T17:29:03.779,"{}"
2021-02-01T17:29:03.785,"{}"
2021-02-01T17:29:03.790,"{}"
2021-02-01T17:29:03.796,"{}"
2021-02-01T17:29:03.799,"{}"
2021-02-01T17:29:03.804,"{}"
2021-02-01T17:29:03.806,"{}"
2021-02-01T17:29:03.810,"{}"
2021-02-01T17:29:03.814,"{}"
2021-02-01T17:29:03.819,"{}"
2021-02-01T17:29:03.823,"{}"
2021-02-01T17:29:03.827,"{}"
2021-02-01T17:29:03.831,"{}"
2021-02-01T17:29:03.835,"{}"
2021-02-01T17:29:03.839,"{}"
2021-02-01T17:29:03.843,"{}"
2021-02-01T17:29:03.848,"{}"
2021-02-01T17:29:03.852,"{}"
2021-02-01T17:29:03.855,"{}"
2021-02-01T17:29:03.859,"{}"
2021-02-01T17:29:03.863,"{}"
2021-02-01T17:29:03.867,"{}"
2021-02-01T17:29:03.871,"{}"
2021-02-01T17:29:03.875,"{}"
2021-02-01T17:29:03.879,"{}"
2021-02-01T17:29:03.884,"{}"
2021-02-01T17:29:03.887,"{}"
2021-02-01T17:29:03.891,"{}"
2021-02-01T17:29:03.895,"{}"
2021-02-01T17:29:03.903,"{}"
2021-02-01T17:29:03.905,"{}"
2021-02-01T17:29:03.909,"{}"
2021-02-01T17:29:03.913,"{}"
2021-02-01T17:29:03.918,"{}"
2021-02-01T17:29:03.921,"{}"
2021-02-01T17:29:03.925,"{}"
2021-02-01T17:29:03.933,"{}"
2021-02-01T17:29:03.935,"{}"
2021-02-01T17:29:03.939,"{}"
2021-02-01T17:29:03.943,"{}"
2021-02-01T17:29:03.947,"{}"
2021-02-01T17:29:03.953,"{}"
2021-02-01T17:29:03.958,"{}"
2021-02-01T17:29:03.961,"{}"
2021-02-01T17:29:03.964,"{}"
2021-02-01T17:29:03.970,"{}"
2021-02-01T17:29:03.973,"{}"
2021-02-01T17:29:03.976,"{}"
2021-02-01T17:29:03.980,"{}"
2021-02-01T17:29:03.986,"{}"
2021-02-01T17:29:03.991,"{}"
2021-02-01T17:29:03.994,"{}"
2021-02-01T17:29:03.998,"{}"
2021-02-01T17:29:04.005,"{}"
2021-02-01T17:29:04.007,"{}"
2021-02-01T17:29:04.012,"{}"
2021-02-01T17:29:04.015,"{}"
2021-02-01T17:29:04.020,"{}"
2021-02-01T17:29:04.025,"{}"
2021-02-01T17:29:04.028,"{}"
2021-02-01T17:29:04.034,"{}"
2021-02-01T17:29:04.041,"{}"
2021-02-01T17:29:04.044,"{}"
2021-02-01T17:29:04.047,"{}"
2021-02-01T17:29:04.051,"{}"
2021-02-01T17:29:04.055,"{}"
2021-02-01T17:29:04.058,"{}"
2021-02-01T17:29:04.062,"{}"
2021-02-01T17:29:04.071,"{}"
2021-02-01T17:29:04.073,"{}"
2021-02-01T17:29:04.075,"{}"
2021-02-01T17:29:04.079,"{}"
2021-02-01T17:29:04.083,"{}"
2021-02-01T17:29:04.087,"{}"
2021-02-01T17:29:04.092,"{}"
2021-02-01T17:29:04.098,"{}"
2021-02-01T17:29:04.105,"{}"
2021-02-01T17:29:04.106,"{}"
